"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","WESD","WESF"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-08","61","67","54",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-09","66","84","51",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-10","74","81","62",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-11","74","87","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-12","80","92","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-13","82","94","72",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-14","77","82","64",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-15","67","72","61",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-16","66","70","63",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-17","68","73","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-18","72","79","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-19","74","79","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-20","75","86","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-21","78","86","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-22","74","79","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-23","75","83","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-24","78","87","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-25","76","82","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-26","72","78","64",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-27","70","77","62",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-28","71","82","63",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-29","71","77","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-30","72","80","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-01","72","78","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-02","77","89","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-03","79","89","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-04","77","85","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-05","76","83","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-06","73","77","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-07","73","83","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-08","77","87","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-09","77","83","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-10","75","83","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-11","78","88","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-12","81","91","75",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-13","84","93","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-14","70","70","65",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-15","73","84","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-16","77","83","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-17","77","84","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-18","78","85","72",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-19","80","91","75",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-20","84","94","77",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-21","86","95","79",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-22","84","88","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-23","76","81","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-24","71","74","64",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-25","67","72","63",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-26","70","76","63",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-27","71","78","65",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-28","76","83","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-29","73","76","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-30","72","83","62",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-07-31","75","86","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-01","78","88","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-02","77","85","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-03","75","83","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-04","77","83","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-05","76","82","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-06","73","80","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-07","70","72","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-08","71","82","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-09","74","83","65",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-10","74","82","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-11","74","81","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-12","71","78","65",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-13","78","87","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-14","76","81","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-15","73","76","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-16","77","88","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-17","75","80","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-18","76","81","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-19","78","87","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-20","78","85","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-21","78","87","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-22","78","86","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-23","78","84","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-24","74","84","65",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-25","71","80","64",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-26","71","80","62",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-27","69","80","60",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-28","68","78","60",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-29","65","69","62",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-30","67","80","60",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-08-31","74","86","65",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-01","66","74","56",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-02","63","68","54",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-03","63","73","59",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-04","70","79","63",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-05","74","81","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-06","70","74","62",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-07","66","74","61",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-08","67","75","59",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-09","65","72","56",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-10","65","75","57",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-11","67","80","56",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-12","69","80","59",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-13","70","80","61",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-14","72","79","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-15","73","81","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-16","73","79","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-17","71","78","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-18","71","77","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-19","72","77","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-20","75","81","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-09-21","76","81","71",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-05",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-06",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-07",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-08",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-09",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-10",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-11",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-12",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-13",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-14",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-15",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-16",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-19",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-20",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-21",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-22",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-23",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-24",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-25",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-26",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-27",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-04-28",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-03",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-04",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-05",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-06",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-07",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-08",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-09",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-10",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-11",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-12",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-17",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-18",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-19",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-20",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-21",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-22",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-23",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-24",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-25",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-05-31",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-01",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-02",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-03",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-04",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-05",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-06",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-07",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-08",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-13",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-14",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-15",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-16",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-17",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-19",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-20",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-21",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-22",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-26",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-27",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-28",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-29",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-06-30",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-01",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-02",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-03",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-04",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-05",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-06",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-11",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-12",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-13",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-14",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-15",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-16",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-17",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-18",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-19",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-25",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-26",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-27",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-28",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-29",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-30",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-07-31",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-01",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-02",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-03",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-08",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-09",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-10",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-11",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-12",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-13",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-14",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-15",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-16",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-17",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-18",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-19",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-20",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-21",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-22",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-23",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-29",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-30",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-08-31",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-01",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-02",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-03",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-04",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-05",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-06",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-07",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-12",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-13",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-14",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-15",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-16",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-17",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-18",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-19",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-20",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2017-09-21",,,,,
